year,district_code,district,party,candidate,incumbent,votes,pct,province_code,province,province_abbr,region,regional_votes,region_pct,natl_votes,natl_pct,pct_lag,region_lag,natl_lag,incumbent_running,pct_change,region_change,natl_change,incumbent_last
2006,24017,Compton--Stanstead,Bloc,France Bonsant,Y,21316,0.4276628613847481,24,Quebec,QC,Quebec,1553201,0.420789627536941,1553201,0.10482448086033226,0.46702292865625283,0.4886302449360367,0.12383438352593418,Bloc,-0.039360067271504706,-0.06784061739909569,-0.019009902665601916,Liberal
2008,24017,"Compton--Stanstead""",Bloc,France Bonsant,Y,20332,0.41857783999670606,24,Quebec,QC,Quebec,1379991,0.3810787636951074,1379991,0.0997514582240337,0.4276628613847481,0.420789627536941,0.10482448086033226,Bloc,-0.00908502138804207,-0.03971086384183359,-0.005073022636298566,Bloc
2011,24017,Compton--Stanstead,Bloc,France Bonsant,Y,13179,0.2602950761391242,24,Quebec,QC,Quebec,891425,0.23448124386785876,891425,0.06054239410811479,0.41857783999670606,0.3810787636951074,0.0997514582240337,Bloc,-0.15828276385758183,-0.14659751982724864,-0.03920906411591891,Bloc
2015,24017,Brossard--Saint-Lambert,Bloc,Suzanne Lachance,N,6071,0.10602514844568635,24,Quebec,QC,Quebec,821144,0.19359814140653975,821144,0.046678537572873394,0.2602950761391242,0.23448124386785876,0.06054239410811479,NDP,-0.1542699276934379,-0.040883102461319015,-0.013863856535241394,Bloc
2019,24017,Brossard--Saint-Lambert,Bloc,Marie-Claude Diotte,N,11131,0.1964802654804773,24,Quebec,QC,Quebec,1387030,0.3237442984190323,1387030,0.07633257167511975,0.10602514844568635,0.19359814140653975,0.046678537572873394,Liberal,0.09045511703479096,0.13014615701249255,0.02965403410224636,NDP
2006,24017,Compton--Stanstead,Conservative,Gary Caldwell,N,12131,0.24338422647111932,24,Quebec,QC,Quebec,907972,0.24598567712354769,5374071,0.362692402774378,0.10480040193660363,0.08768402346587358,0.29620252753954146,Bloc,0.13858382453451568,0.15830165365767412,0.06648987523483652,Liberal
2008,24017,"Compton--Stanstead""",Conservative,Michel Gagné,N,9445,0.1944455881747437,24,Quebec,QC,Quebec,784996,0.21677337401881933,5209069,0.37653305618631494,0.24338422647111932,0.24598567712354769,0.362692402774378,Bloc,-0.048938638296375625,-0.02921230310472836,0.013840653411936965,Bloc
2011,24017,Compton--Stanstead,Conservative,Sandrine Gressard Bélanger,N,5982,0.11814896012324465,24,Quebec,QC,Quebec,627961,0.16517943335727006,5835270,0.39631064426873713,0.1944455881747437,0.21677337401881933,0.37653305618631494,Bloc,-0.07629662805149905,-0.051593940661549265,0.019777588082422193,Bloc
2015,24017,Brossard--Saint-Lambert,Conservative,Qais Hamidi,N,7215,0.1260041914076144,24,Quebec,QC,Quebec,709164,0.16719702311948617,5613633,0.3191111168209498,0.11814896012324465,0.16517943335727006,0.39631064426873713,NDP,0.007855231284369754,0.00201758976221611,-0.07719952744778735,Bloc
2019,24017,Brossard--Saint-Lambert,Conservative,Glenn Hoa,N,6112,0.10788674715808798,24,Quebec,QC,Quebec,684661,0.15980555222300388,6239227,0.343364052814173,0.1260041914076144,0.16719702311948617,0.3191111168209498,Liberal,-0.018117444249526424,-0.007391470896482288,0.0242529359932232,NDP
2006,24017,Compton--Stanstead,Green,Gaétan Perreault,N,2171,0.04355676825231226,24,Quebec,QC,Quebec,146576,0.039710031377686895,664068,0.04481749841518202,0.03530647666027222,0.031708949629589554,0.043065145951607785,Bloc,0.008250291592040035,0.008001081748097341,0.0017523524635742332,Liberal
2008,24017,"Compton--Stanstead""",Green,Gary Caldwell,N,2368,0.048750360275044265,24,Quebec,QC,Quebec,125805,0.03474052647202988,937613,0.06777454635560008,0.04355676825231226,0.039710031377686895,0.04481749841518202,Bloc,0.005193592022732008,-0.004969504905657014,0.022957047940418064,Bloc
2011,24017,Compton--Stanstead,Green,Gary Caldwell,N,1241,0.024510675277991743,24,Quebec,QC,Quebec,80402,0.021149015306350598,572095,0.03885464392100505,0.048750360275044265,0.03474052647202988,0.06777454635560008,Bloc,-0.02423968499705252,-0.013591511165679283,-0.02891990243459503,Bloc
2015,24017,Brossard--Saint-Lambert,Green,Fang Hu,N,1081,0.01887879846315054,24,Quebec,QC,Quebec,95395,0.02249093301476581,602933,0.03427417200201825,0.024510675277991743,0.021149015306350598,0.03885464392100505,NDP,-0.005631876814841202,0.0013419177084152134,-0.004580471918986799,Bloc
2019,24017,Brossard--Saint-Lambert,Green,Grégory De Luca,N,2935,0.05180752665395749,24,Quebec,QC,Quebec,193420,0.04514583116458132,1189607,0.06546777041067907,0.01887879846315054,0.02249093301476581,0.03427417200201825,Liberal,0.03292872819080695,0.022654898149815507,0.031193598408660816,NDP
2006,24017,Compton--Stanstead,Liberal,David Price,N,11126,0.2232209136689204,24,Quebec,QC,Quebec,766228,0.20758472002553127,4479415,0.30231267680936674,0.35973326025395086,0.33893392419814217,0.3671748659146643,Bloc,-0.13651234658503045,-0.1313492041726109,-0.06486218910529756,Liberal
2008,24017,"Compton--Stanstead""",Liberal,William Hogg,N,10946,0.2253468933997612,24,Quebec,QC,Quebec,860449,0.23760940552705884,3633185,0.2626216415525071,0.2232209136689204,0.20758472002553127,0.30231267680936674,Bloc,0.002125979730840777,0.030024685501527565,-0.03969103525685963,Bloc
2011,24017,Compton--Stanstead,Liberal,William Hogg,N,6132,0.12111157196184157,24,Quebec,QC,Quebec,538447,0.1416335892721395,2783076,0.18901655666470615,0.2253468933997612,0.23760940552705884,0.2626216415525071,Bloc,-0.10423532143791962,-0.09597581625491933,-0.07360508488780096,Bloc
2015,24017,Brossard--Saint-Lambert,Liberal,Alexandra Mendès,N,28818,0.5032832692979392,24,Quebec,QC,Quebec,1515673,0.357344723678276,6942937,0.3946763851658088,0.12111157196184157,0.1416335892721395,0.18901655666470615,NDP,0.3821716973360976,0.2157111344061365,0.20565982850110262,Bloc
2019,24017,Brossard--Saint-Lambert,Liberal,Alexandra Mendès,Y,30537,0.5390277483583986,24,Quebec,QC,Quebec,1468603,0.34278411273807063,6018728,0.33122930755142294,0.5032832692979392,0.357344723678276,0.3946763851658088,Liberal,0.03574447906045941,-0.014560610940205387,-0.06344707761438584,NDP
2006,24017,Compton--Stanstead,NDP,Stéphane Bürgi,N,3099,0.062175230222899905,24,Quebec,QC,Quebec,276401,0.07488192052467003,2589597,0.17477014318331874,0.033136932492920435,0.04622952793939389,0.15684423512676032,Bloc,0.02903829772997947,0.028652392585276146,0.017925908056558415,Liberal
2008,24017,"Compton--Stanstead""",NDP,Jean Rousseau,N,5483,0.1128793181537448,24,Quebec,QC,Quebec,441098,0.12180737447445997,2515288,0.18181542187841318,0.062175230222899905,0.07488192052467003,0.17477014318331874,Bloc,0.050704087930844896,0.04692545394978993,0.007045278695094442,Bloc
2011,24017,Compton--Stanstead,NDP,Jean Rousseau,N,24097,0.4759337164977978,24,Quebec,QC,Quebec,1630865,0.4289842149149457,4512411,0.3064667977000784,0.1128793181537448,0.12180737447445997,0.18181542187841318,Bloc,0.363054398344053,0.30717684044048577,0.12465137582166522,Bloc
2015,24017,Brossard--Saint-Lambert,NDP,Hoang Mai,Y,14075,0.2458085923856095,24,Quebec,QC,Quebec,1075366,0.25353513991673204,3469368,0.19721878810796234,0.4759337164977978,0.4289842149149457,0.3064667977000784,NDP,-0.2301251241121883,-0.17544907499821366,-0.10924800959211606,Bloc
2019,24017,Brossard--Saint-Lambert,NDP,Marc Audet,N,5410,0.0954953046670903,24,Quebec,QC,Quebec,464414,0.10839807690242927,2903722,0.15980084618906734,0.2458085923856095,0.25353513991673204,0.19721878810796234,Liberal,-0.1503132877185192,-0.1451370630143028,-0.037417941918895,NDP
2019,24017,Brossard--Saint-Lambert,People's,Sam Nassif,N,527,0.009302407681988279,24,Quebec,QC,Quebec,62951,0.014693285170311026,294092,0.01618479677373908,NA,NA,NA,Liberal,NA,NA,NA,Liberal
2006,24018,Drummond,Bloc,Pauline Picard,Y,22575,0.4968745873134657,24,Quebec,QC,Quebec,1553201,0.420789627536941,1553201,0.10482448086033226,0.5629013079667063,0.4886302449360367,0.12383438352593418,Bloc,-0.06602672065324067,-0.06784061739909569,-0.019009902665601916,Bloc
2008,24018,"Drummond""",Bloc,Roger Pomerleau,N,17613,0.3879173641088891,24,Quebec,QC,Quebec,1379991,0.3810787636951074,1379991,0.0997514582240337,0.4968745873134657,0.420789627536941,0.10482448086033226,Open,-0.10895722320457657,-0.03971086384183359,-0.005073022636298566,Bloc
2011,24018,Drummond,Bloc,Roger Pomerleau,Y,10410,0.21952762547448335,24,Quebec,QC,Quebec,891425,0.23448124386785876,891425,0.06054239410811479,0.3879173641088891,0.3810787636951074,0.0997514582240337,Bloc,-0.16838973863440576,-0.14659751982724864,-0.03920906411591891,Open
2015,24018,Rimouski-Neigette--Témiscouata--Les Basques,Bloc,Johanne Carignan,N,8673,0.19296489120277666,24,Quebec,QC,Quebec,821144,0.19359814140653975,821144,0.046678537572873394,0.21952762547448335,0.23448124386785876,0.06054239410811479,NDP,-0.02656273427170669,-0.040883102461319015,-0.013863856535241394,Bloc
2019,24018,Rimouski-Neigette--Témiscouata--Les Basques,Bloc,Maxime Blanchette-Joncas,N,17314,0.3783075141477484,24,Quebec,QC,Quebec,1387030,0.3237442984190323,1387030,0.07633257167511975,0.19296489120277666,0.19359814140653975,0.046678537572873394,NDP,0.18534262294497172,0.13014615701249255,0.02965403410224636,NDP
2006,24018,Drummond,Conservative,Jean-Marie Pineault,N,10134,0.22304881806576574,24,Quebec,QC,Quebec,907972,0.24598567712354769,5374071,0.362692402774378,0.1693935790725327,0.08768402346587358,0.29620252753954146,Bloc,0.053655238993233045,0.15830165365767412,0.06648987523483652,Bloc
2008,24018,"Drummond""",Conservative,André Komlosy,N,11490,0.2530614042815611,24,Quebec,QC,Quebec,784996,0.21677337401881933,5209069,0.37653305618631494,0.22304881806576574,0.24598567712354769,0.362692402774378,Open,0.03001258621579536,-0.02921230310472836,0.013840653411936965,Bloc
2011,24018,Drummond,Conservative,Normand W. Bernier,N,7555,0.1593209616195698,24,Quebec,QC,Quebec,627961,0.16517943335727006,5835270,0.39631064426873713,0.2530614042815611,0.21677337401881933,0.37653305618631494,Bloc,-0.0937404426619913,-0.051593940661549265,0.019777588082422193,Open
2015,24018,Rimouski-Neigette--Témiscouata--Les Basques,Conservative,Francis Fortin,N,3363,0.07482312107862768,24,Quebec,QC,Quebec,709164,0.16719702311948617,5613633,0.3191111168209498,0.1593209616195698,0.16517943335727006,0.39631064426873713,NDP,-0.08449784054094212,0.00201758976221611,-0.07719952744778735,Bloc
2019,24018,Rimouski-Neigette--Témiscouata--Les Basques,Conservative,Nancy Brassard-Fortin,N,4073,0.08899425350143116,24,Quebec,QC,Quebec,684661,0.15980555222300388,6239227,0.343364052814173,0.07482312107862768,0.16719702311948617,0.3191111168209498,NDP,0.014171132422803476,-0.007391470896482288,0.0242529359932232,NDP
2006,24018,Drummond,Green,Jean-Benjamin Milot,N,2418,0.053220055465070214,24,Quebec,QC,Quebec,146576,0.039710031377686895,664068,0.04481749841518202,0.021902497027348394,0.031708949629589554,0.043065145951607785,Bloc,0.03131755843772182,0.008001081748097341,0.0017523524635742332,Bloc
2008,24018,"Drummond""",Green,Réginald Gagnon,N,1144,0.025196017971984848,24,Quebec,QC,Quebec,125805,0.03474052647202988,937613,0.06777454635560008,0.053220055465070214,0.039710031377686895,0.04481749841518202,Open,-0.028024037493085366,-0.004969504905657014,0.022957047940418064,Bloc
2011,24018,Drummond,Green,Robin Fortin,N,987,0.020814002530577816,24,Quebec,QC,Quebec,80402,0.021149015306350598,572095,0.03885464392100505,0.025196017971984848,0.03474052647202988,0.06777454635560008,Bloc,-0.004382015441407032,-0.013591511165679283,-0.02891990243459503,Open
2015,24018,Rimouski-Neigette--Témiscouata--Les Basques,Green,Louise Boutin,N,669,0.014884528100387132,24,Quebec,QC,Quebec,95395,0.02249093301476581,602933,0.03427417200201825,0.020814002530577816,0.021149015306350598,0.03885464392100505,NDP,-0.005929474430190684,0.0013419177084152134,-0.004580471918986799,Bloc
2019,24018,Rimouski-Neigette--Témiscouata--Les Basques,Green,Jocelyn Rioux,N,824,0.018004238862062184,24,Quebec,QC,Quebec,193420,0.04514583116458132,1189607,0.06546777041067907,0.014884528100387132,0.02249093301476581,0.03427417200201825,NDP,0.0031197107616750524,0.022654898149815507,0.031193598408660816,NDP
2006,24018,Drummond,Liberal,Éric Cardinal,N,7437,0.1636879869701105,24,Quebec,QC,Quebec,766228,0.20758472002553127,4479415,0.30231267680936674,0.22808561236623068,0.33893392419814217,0.3671748659146643,Bloc,-0.06439762539612018,-0.1313492041726109,-0.06486218910529756,Bloc
2008,24018,"Drummond""",Liberal,Jean Courchesne,N,7697,0.1695225090300414,24,Quebec,QC,Quebec,860449,0.23760940552705884,3633185,0.2626216415525071,0.1636879869701105,0.20758472002553127,0.30231267680936674,Open,0.005834522059930902,0.030024685501527565,-0.03969103525685963,Bloc
2011,24018,Drummond,Liberal,Pierre Côté,N,3979,0.08390974272458879,24,Quebec,QC,Quebec,538447,0.1416335892721395,2783076,0.18901655666470615,0.1695225090300414,0.23760940552705884,0.2626216415525071,Bloc,-0.08561276630545261,-0.09597581625491933,-0.07360508488780096,Open
2015,24018,Rimouski-Neigette--Témiscouata--Les Basques,Liberal,Pierre Cadieux,N,12594,0.2802029101588573,24,Quebec,QC,Quebec,1515673,0.357344723678276,6942937,0.3946763851658088,0.08390974272458879,0.1416335892721395,0.18901655666470615,NDP,0.1962931674342685,0.2157111344061365,0.20565982850110262,Bloc
2019,24018,Rimouski-Neigette--Témiscouata--Les Basques,Liberal,Chantal Pilon,N,10095,0.220573775864706,24,Quebec,QC,Quebec,1468603,0.34278411273807063,6018728,0.33122930755142294,0.2802029101588573,0.357344723678276,0.3946763851658088,NDP,-0.05962913429415129,-0.014560610940205387,-0.06344707761438584,NDP
2006,24018,Drummond,NDP,François Choquette,N,2870,0.06316855218558788,24,Quebec,QC,Quebec,276401,0.07488192052467003,2589597,0.17477014318331874,0.017717003567181925,0.04622952793939389,0.15684423512676032,Bloc,0.04545154861840596,0.028652392585276146,0.017925908056558415,Bloc
2008,24018,"Drummond""",NDP,Annick Corriveau,N,7460,0.16430270460752355,24,Quebec,QC,Quebec,441098,0.12180737447445997,2515288,0.18181542187841318,0.06316855218558788,0.07488192052467003,0.17477014318331874,Open,0.10113415242193567,0.04692545394978993,0.007045278695094442,Bloc
2011,24018,Drummond,NDP,François Choquette,N,24489,0.5164276676507803,24,Quebec,QC,Quebec,1630865,0.4289842149149457,4512411,0.3064667977000784,0.16430270460752355,0.12180737447445997,0.18181542187841318,Bloc,0.35212496304325674,0.30717684044048577,0.12465137582166522,Open
2015,24018,Rimouski-Neigette--Témiscouata--Les Basques,NDP,Guy Caron,Y,19374,0.4310505940461888,24,Quebec,QC,Quebec,1075366,0.25353513991673204,3469368,0.19721878810796234,0.5164276676507803,0.4289842149149457,0.3064667977000784,NDP,-0.08537707360459151,-0.17544907499821366,-0.10924800959211606,Bloc
2019,24018,Rimouski-Neigette--Témiscouata--Les Basques,NDP,Guy Caron,Y,13050,0.28513994799746545,24,Quebec,QC,Quebec,464414,0.10839807690242927,2903722,0.15980084618906734,0.4310505940461888,0.25353513991673204,0.19721878810796234,NDP,-0.14591064604872334,-0.1451370630143028,-0.037417941918895,NDP
2019,24018,Rimouski-Neigette--Témiscouata--Les Basques,People's,Pierre Lacombe,N,232,0.005069154631066052,24,Quebec,QC,Quebec,62951,0.014693285170311026,294092,0.01618479677373908,NA,NA,NA,NDP,NA,NA,NA,NDP
2006,24019,Gaspésie--Îles-de-la-Madeleine,Bloc,Raynald Blais,Y,17678,0.42690171456170006,24,Quebec,QC,Quebec,1553201,0.420789627536941,1553201,0.10482448086033226,0.556663032757099,0.4886302449360367,0.12383438352593418,Bloc,-0.129761318195399,-0.06784061739909569,-0.019009902665601916,Liberal
2008,24019,"Gaspésie--Îles-de-la-Madeleine""",Bloc,Raynald Blais,Y,14636,0.40104123852582546,24,Quebec,QC,Quebec,1379991,0.3810787636951074,1379991,0.0997514582240337,0.42690171456170006,0.420789627536941,0.10482448086033226,Bloc,-0.025860476035874602,-0.03971086384183359,-0.005073022636298566,Bloc
2011,24019,Gaspésie--Îles-de-la-Madeleine,Bloc,Daniel Côté,N,11650,0.3164471003666984,24,Quebec,QC,Quebec,891425,0.23448124386785876,891425,0.06054239410811479,0.40104123852582546,0.3810787636951074,0.0997514582240337,Open,-0.08459413815912709,-0.14659751982724864,-0.03920906411591891,Bloc
2015,24019,Charlesbourg--Haute-Saint-Charles,Bloc,Marc Antoine Turmel,N,7177,0.12319761054655315,24,Quebec,QC,Quebec,821144,0.19359814140653975,821144,0.046678537572873394,0.3164471003666984,0.23448124386785876,0.06054239410811479,NDP,-0.19324948982014523,-0.040883102461319015,-0.013863856535241394,Open
2019,24019,Charlesbourg--Haute-Saint-Charles,Bloc,Alain D'Eer,N,16053,0.2716427507783945,24,Quebec,QC,Quebec,1387030,0.3237442984190323,1387030,0.07633257167511975,0.12319761054655315,0.19359814140653975,0.046678537572873394,Conservative,0.14844514023184135,0.13014615701249255,0.02965403410224636,NDP
2006,24019,Gaspésie--Îles-de-la-Madeleine,Conservative,Gaston Langlais,N,13347,0.32231345085728086,24,Quebec,QC,Quebec,907972,0.24598567712354769,5374071,0.362692402774378,0.06842132585786222,0.08768402346587358,0.29620252753954146,Bloc,0.25389212499941866,0.15830165365767412,0.06648987523483652,Liberal
2008,24019,"Gaspésie--Îles-de-la-Madeleine""",Conservative,Darryl Gray,N,8334,0.2283600493218249,24,Quebec,QC,Quebec,784996,0.21677337401881933,5209069,0.37653305618631494,0.32231345085728086,0.24598567712354769,0.362692402774378,Bloc,-0.09395340153545595,-0.02921230310472836,0.013840653411936965,Bloc
2011,24019,Gaspésie--Îles-de-la-Madeleine,Conservative,Régent Bastien,N,6292,0.1709085970392503,24,Quebec,QC,Quebec,627961,0.16517943335727006,5835270,0.39631064426873713,0.2283600493218249,0.21677337401881933,0.37653305618631494,Open,-0.05745145228257462,-0.051593940661549265,0.019777588082422193,Bloc
2015,24019,Charlesbourg--Haute-Saint-Charles,Conservative,Pierre Paul-Hus,N,24608,0.4224114254325735,24,Quebec,QC,Quebec,709164,0.16719702311948617,5613633,0.3191111168209498,0.1709085970392503,0.16517943335727006,0.39631064426873713,NDP,0.25150282839332316,0.00201758976221611,-0.07719952744778735,Open
2019,24019,Charlesbourg--Haute-Saint-Charles,Conservative,Pierre Paul-Hus,Y,22484,0.38046568295654526,24,Quebec,QC,Quebec,684661,0.15980555222300388,6239227,0.343364052814173,0.4224114254325735,0.16719702311948617,0.3191111168209498,Conservative,-0.041945742476028225,-0.007391470896482288,0.0242529359932232,NDP
2006,24019,Gaspésie--Îles-de-la-Madeleine,Green,Bob Eichenberger,N,1183,0.028567978749094423,24,Quebec,QC,Quebec,146576,0.039710031377686895,664068,0.04481749841518202,0.02751388672584748,0.031708949629589554,0.043065145951607785,Bloc,0.001054092023246942,0.008001081748097341,0.0017523524635742332,Liberal
2008,24019,"Gaspésie--Îles-de-la-Madeleine""",Green,Julien Leblanc,N,1136,0.03112755171941362,24,Quebec,QC,Quebec,125805,0.03474052647202988,937613,0.06777454635560008,0.028567978749094423,0.039710031377686895,0.04481749841518202,Bloc,0.002559572970319196,-0.004969504905657014,0.022957047940418064,Bloc
2011,24019,Gaspésie--Îles-de-la-Madeleine,Green,Julien Leblanc,N,913,0.0247996740459052,24,Quebec,QC,Quebec,80402,0.021149015306350598,572095,0.03885464392100505,0.03112755171941362,0.03474052647202988,0.06777454635560008,Open,-0.006327877673508418,-0.013591511165679283,-0.02891990243459503,Bloc
2015,24019,Charlesbourg--Haute-Saint-Charles,Green,Nathalie Baudet,N,1256,0.021560010985992858,24,Quebec,QC,Quebec,95395,0.02249093301476581,602933,0.03427417200201825,0.0247996740459052,0.021149015306350598,0.03885464392100505,NDP,-0.0032396630599123427,0.0013419177084152134,-0.004580471918986799,Open
2019,24019,Charlesbourg--Haute-Saint-Charles,Green,Samuel Moisan-Domm,N,2042,0.03455394612156491,24,Quebec,QC,Quebec,193420,0.04514583116458132,1189607,0.06546777041067907,0.021560010985992858,0.02249093301476581,0.03427417200201825,Conservative,0.012993935135572055,0.022654898149815507,0.031193598408660816,NDP
2006,24019,Gaspésie--Îles-de-la-Madeleine,Liberal,Mario Lévesque,N,7977,0.1926346293165902,24,Quebec,QC,Quebec,766228,0.20758472002553127,4479415,0.30231267680936674,0.32650677464569383,0.33893392419814217,0.3671748659146643,Bloc,-0.13387214532910363,-0.1313492041726109,-0.06486218910529756,Liberal
2008,24019,"Gaspésie--Îles-de-la-Madeleine""",Liberal,Denis Gauvreau,N,9840,0.26962597616111794,24,Quebec,QC,Quebec,860449,0.23760940552705884,3633185,0.2626216415525071,0.1926346293165902,0.20758472002553127,0.30231267680936674,Bloc,0.07699134684452774,0.030024685501527565,-0.03969103525685963,Bloc
2011,24019,Gaspésie--Îles-de-la-Madeleine,Liberal,Jules Duguay,N,5533,0.15029200054325684,24,Quebec,QC,Quebec,538447,0.1416335892721395,2783076,0.18901655666470615,0.26962597616111794,0.23760940552705884,0.2626216415525071,Open,-0.1193339756178611,-0.09597581625491933,-0.07360508488780096,Bloc
2015,24019,Charlesbourg--Haute-Saint-Charles,Liberal,Jean Côté,N,13525,0.2321649272177973,24,Quebec,QC,Quebec,1515673,0.357344723678276,6942937,0.3946763851658088,0.15029200054325684,0.1416335892721395,0.18901655666470615,NDP,0.08187292667454046,0.2157111344061365,0.20565982850110262,Open
2019,24019,Charlesbourg--Haute-Saint-Charles,Liberal,René-Paul Coly,N,12584,0.21294165425747935,24,Quebec,QC,Quebec,1468603,0.34278411273807063,6018728,0.33122930755142294,0.2321649272177973,0.357344723678276,0.3946763851658088,Conservative,-0.01922327296031795,-0.014560610940205387,-0.06344707761438584,NDP
2006,24019,Gaspésie--Îles-de-la-Madeleine,NDP,Sylvie Dauphinais,N,1225,0.02958222651533446,24,Quebec,QC,Quebec,276401,0.07488192052467003,2589597,0.17477014318331874,0.020894980013497377,0.04622952793939389,0.15684423512676032,Bloc,0.008687246501837081,0.028652392585276146,0.017925908056558415,Liberal
2008,24019,"Gaspésie--Îles-de-la-Madeleine""",NDP,Gaston Langlais,N,2549,0.06984518427181806,24,Quebec,QC,Quebec,441098,0.12180737447445997,2515288,0.18181542187841318,0.02958222651533446,0.07488192052467003,0.17477014318331874,Bloc,0.0402629577564836,0.04692545394978993,0.007045278695094442,Bloc
2011,24019,Gaspésie--Îles-de-la-Madeleine,NDP,Philip Toone,N,12427,0.33755262800488933,24,Quebec,QC,Quebec,1630865,0.4289842149149457,4512411,0.3064667977000784,0.06984518427181806,0.12180737447445997,0.18181542187841318,Open,0.26770744373307126,0.30717684044048577,0.12465137582166522,Bloc
2015,24019,Charlesbourg--Haute-Saint-Charles,NDP,Anne-Marie Day,Y,11690,0.20066602581708323,24,Quebec,QC,Quebec,1075366,0.25353513991673204,3469368,0.19721878810796234,0.33755262800488933,0.4289842149149457,0.3064667977000784,NDP,-0.1368866021878061,-0.17544907499821366,-0.10924800959211606,Open
2019,24019,Charlesbourg--Haute-Saint-Charles,NDP,Guillaume Bourdeau,N,4554,0.07706105320157032,24,Quebec,QC,Quebec,464414,0.10839807690242927,2903722,0.15980084618906734,0.20066602581708323,0.25353513991673204,0.19721878810796234,Conservative,-0.12360497261551291,-0.1451370630143028,-0.037417941918895,NDP
2019,24019,Charlesbourg--Haute-Saint-Charles,People's,Joey Pronovost,N,1379,0.02333491268444565,24,Quebec,QC,Quebec,62951,0.014693285170311026,294092,0.01618479677373908,NA,NA,NA,Conservative,NA,NA,NA,Conservative
2006,24020,Gatineau,Bloc,Richard Nadeau,N,21093,0.39247902052360306,24,Quebec,QC,Quebec,1553201,0.420789627536941,1553201,0.10482448086033226,0.40265690422430234,0.4886302449360367,0.12383438352593418,Liberal,-0.010177883700699275,-0.06784061739909569,-0.019009902665601916,Open
2008,24020,"Gatineau""",Bloc,Richard Nadeau,Y,15189,0.29154670044915354,24,Quebec,QC,Quebec,1379991,0.3810787636951074,1379991,0.0997514582240337,0.39247902052360306,0.420789627536941,0.10482448086033226,Bloc,-0.10093232007444952,-0.03971086384183359,-0.005073022636298566,Liberal
2011,24020,Gatineau,Bloc,Richard Nadeau,Y,8619,0.15113893418906835,24,Quebec,QC,Quebec,891425,0.23448124386785876,891425,0.06054239410811479,0.29154670044915354,0.3810787636951074,0.0997514582240337,Bloc,-0.1404077662600852,-0.14659751982724864,-0.03920906411591891,Bloc
2015,24020,Beauport-Côte-de-Beaupré-Île d'Orléans-Charlevoix,Bloc,Sébastien Dufour,N,9650,0.1912557475820517,24,Quebec,QC,Quebec,821144,0.19359814140653975,821144,0.046678537572873394,0.15113893418906835,0.23448124386785876,0.06054239410811479,NDP,0.04011681339298334,-0.040883102461319015,-0.013863856535241394,Bloc
2019,24020,Beauport-Côte-de-Beaupré-Île d'Orléans-Charlevoix,Bloc,Caroline Desbiens,N,18407,0.36352325466574503,24,Quebec,QC,Quebec,1387030,0.3237442984190323,1387030,0.07633257167511975,0.1912557475820517,0.19359814140653975,0.046678537572873394,Conservative,0.17226750708369334,0.13014615701249255,0.02965403410224636,NDP
2006,24020,Gatineau,Conservative,Patrick Robert,N,9014,0.16772416872895074,24,Quebec,QC,Quebec,907972,0.24598567712354769,5374071,0.362692402774378,0.07587083762632352,0.08768402346587358,0.29620252753954146,Liberal,0.09185333110262722,0.15830165365767412,0.06648987523483652,Open
2008,24020,"Gatineau""",Conservative,Denis Tassé,N,8762,0.16818303965603287,24,Quebec,QC,Quebec,784996,0.21677337401881933,5209069,0.37653305618631494,0.16772416872895074,0.24598567712354769,0.362692402774378,Bloc,4.588709270821334e-4,-0.02921230310472836,0.013840653411936965,Liberal
2011,24020,Gatineau,Conservative,Jennifer Gearey,N,4532,0.07947112771143494,24,Quebec,QC,Quebec,627961,0.16517943335727006,5835270,0.39631064426873713,0.16818303965603287,0.21677337401881933,0.37653305618631494,Bloc,-0.08871191194459793,-0.051593940661549265,0.019777588082422193,Bloc
2015,24020,Beauport-Côte-de-Beaupré-Île d'Orléans-Charlevoix,Conservative,Sylvie Boucher,N,16903,0.335004756619629,24,Quebec,QC,Quebec,709164,0.16719702311948617,5613633,0.3191111168209498,0.07947112771143494,0.16517943335727006,0.39631064426873713,NDP,0.25553362890819403,0.00201758976221611,-0.07719952744778735,Bloc
2019,24020,Beauport-Côte-de-Beaupré-Île d'Orléans-Charlevoix,Conservative,Sylvie Boucher,Y,15044,0.2971067443467957,24,Quebec,QC,Quebec,684661,0.15980555222300388,6239227,0.343364052814173,0.335004756619629,0.16719702311948617,0.3191111168209498,Conservative,-0.03789801227283329,-0.007391470896482288,0.0242529359932232,NDP
2006,24020,Gatineau,Green,Gail Walker,N,1456,0.027091900340509463,24,Quebec,QC,Quebec,146576,0.039710031377686895,664068,0.04481749841518202,0.030734156126005656,0.031708949629589554,0.043065145951607785,Liberal,-0.003642255785496193,0.008001081748097341,0.0017523524635742332,Open
2008,24020,"Gatineau""",Green,David Inglis,N,1342,0.025759146224423202,24,Quebec,QC,Quebec,125805,0.03474052647202988,937613,0.06777454635560008,0.027091900340509463,0.039710031377686895,0.04481749841518202,Bloc,-0.0013327541160862606,-0.004969504905657014,0.022957047940418064,Liberal
2011,24020,Gatineau,Green,Jonathan Meijer,N,639,0.011205218580672313,24,Quebec,QC,Quebec,80402,0.021149015306350598,572095,0.03885464392100505,0.025759146224423202,0.03474052647202988,0.06777454635560008,Bloc,-0.014553927643750889,-0.013591511165679283,-0.02891990243459503,Bloc
