year,district_code,district,party,candidate,incumbent,pct_lag,province_code,province,province_abbr,region,region_lag,natl_lag,incumbent_last,quebec
2021,24046,Manicouagan,People's,TBD,N,0.007006685,24,Quebec,QC,Quebec,0.014693285,0.016184797,Bloc,TRUE
2021,24047,Mégantic—L'Érable,Bloc,TBD,N,0.25783026,24,Quebec,QC,Quebec,0.323744298,0.076332572,Conservative,TRUE
2021,24047,Mégantic—L'Érable,Conservative,Luc Berthold,Y,0.492380231,24,Quebec,QC,Quebec,0.159805552,0.343364053,Conservative,TRUE
2021,24047,Mégantic—L'Érable,Green,TBD,N,0.026479751,24,Quebec,QC,Quebec,0.045145831,0.06546777,Conservative,TRUE
2021,24047,Mégantic—L'Érable,Liberal,TBD,N,0.155510651,24,Quebec,QC,Quebec,0.342784113,0.331229308,Conservative,TRUE
2021,24047,Mégantic—L'Érable,NDP,TBD,N,0.040751031,24,Quebec,QC,Quebec,0.108398077,0.159800846,Conservative,TRUE
2021,24047,Mégantic—L'Érable,People's,TBD,N,0.017091858,24,Quebec,QC,Quebec,0.014693285,0.016184797,Conservative,TRUE
2021,24048,Mirabel,Bloc,Jean-Denis Garon,N,0.510825773,24,Quebec,QC,Quebec,0.323744298,0.076332572,Bloc,TRUE
2021,24048,Mirabel,Conservative,Catherine Lefebvre,N,0.091342457,24,Quebec,QC,Quebec,0.159805552,0.343364053,Bloc,TRUE
2021,24048,Mirabel,Green,TBD,N,0.054082731,24,Quebec,QC,Quebec,0.045145831,0.06546777,Bloc,TRUE
2021,24048,Mirabel,Liberal,TBD,N,0.248531447,24,Quebec,QC,Quebec,0.342784113,0.331229308,Bloc,TRUE
2021,24048,Mirabel,NDP,TBD,N,0.080255267,24,Quebec,QC,Quebec,0.108398077,0.159800846,Bloc,TRUE
2021,24048,Mirabel,People's,TBD,N,0.009856989,24,Quebec,QC,Quebec,0.014693285,0.016184797,Bloc,TRUE
2021,24049,Montarville,Bloc,Stéphane Bergeron,Y,0.428277166,24,Quebec,QC,Quebec,0.323744298,0.076332572,Liberal,TRUE
2021,24049,Montarville,Conservative,TBD,N,0.069865604,24,Quebec,QC,Quebec,0.159805552,0.343364053,Liberal,TRUE
2021,24049,Montarville,Green,TBD,N,0.05009455,24,Quebec,QC,Quebec,0.045145831,0.06546777,Liberal,TRUE
2021,24049,Montarville,Liberal,TBD,N,0.35559195,24,Quebec,QC,Quebec,0.342784113,0.331229308,Liberal,TRUE
2021,24049,Montarville,NDP,Djaouida Sellah,N,0.084149389,24,Quebec,QC,Quebec,0.108398077,0.159800846,Liberal,TRUE
2021,24049,Montarville,People's,TBD,N,0.008458837,24,Quebec,QC,Quebec,0.014693285,0.016184797,Liberal,TRUE
2021,24050,Montcalm,Bloc,Luc Thériault,Y,0.580064227,24,Quebec,QC,Quebec,0.323744298,0.076332572,Bloc,TRUE
2021,24050,Montcalm,Conservative,Gisèle DesRoches,N,0.090172609,24,Quebec,QC,Quebec,0.159805552,0.343364053,Bloc,TRUE
2021,24050,Montcalm,Green,TBD,N,0.044082765,24,Quebec,QC,Quebec,0.045145831,0.06546777,Bloc,TRUE
2021,24050,Montcalm,Liberal,TBD,N,0.204357187,24,Quebec,QC,Quebec,0.342784113,0.331229308,Bloc,TRUE
2021,24050,Montcalm,NDP,TBD,N,0.064117067,24,Quebec,QC,Quebec,0.108398077,0.159800846,Bloc,TRUE
2021,24050,Montcalm,People's,TBD,N,0.009560997,24,Quebec,QC,Quebec,0.014693285,0.016184797,Bloc,TRUE
2021,24051,Montmagny—L'Islet—Kamouraska—Rivière-du-Loup,Bloc,TBD,N,0.322715726,24,Quebec,QC,Quebec,0.323744298,0.076332572,Conservative,TRUE
2021,24051,Montmagny—L'Islet—Kamouraska—Rivière-du-Loup,Conservative,Bernard Généreux,Y,0.416547591,24,Quebec,QC,Quebec,0.159805552,0.343364053,Conservative,TRUE
2021,24051,Montmagny—L'Islet—Kamouraska—Rivière-du-Loup,Green,TBD,N,0.020441375,24,Quebec,QC,Quebec,0.045145831,0.06546777,Conservative,TRUE
2021,24051,Montmagny—L'Islet—Kamouraska—Rivière-du-Loup,Liberal,TBD,N,0.16293562,24,Quebec,QC,Quebec,0.342784113,0.331229308,Conservative,TRUE
2021,24051,Montmagny—L'Islet—Kamouraska—Rivière-du-Loup,NDP,TBD,N,0.069083909,24,Quebec,QC,Quebec,0.108398077,0.159800846,Conservative,TRUE
2021,24051,Montmagny—L'Islet—Kamouraska—Rivière-du-Loup,People's,TBD,N,0.00827578,24,Quebec,QC,Quebec,0.014693285,0.016184797,Conservative,TRUE
2021,24052,Mount Royal,Bloc,TBD,N,0.04022528,24,Quebec,QC,Quebec,0.323744298,0.076332572,Liberal,TRUE
2021,24052,Mount Royal,Conservative,Frank Cavallaro,N,0.249250212,24,Quebec,QC,Quebec,0.159805552,0.343364053,Liberal,TRUE
2021,24052,Mount Royal,Green,TBD,N,0.054694476,24,Quebec,QC,Quebec,0.045145831,0.06546777,Liberal,TRUE
2021,24052,Mount Royal,Liberal,Anthony Housefather,Y,0.562970764,24,Quebec,QC,Quebec,0.342784113,0.331229308,Liberal,TRUE
2021,24052,Mount Royal,NDP,TBD,N,0.082625518,24,Quebec,QC,Quebec,0.108398077,0.159800846,Liberal,TRUE
2021,24052,Mount Royal,People's,TBD,N,0.008287736,24,Quebec,QC,Quebec,0.014693285,0.016184797,Liberal,TRUE
2021,24053,Notre-Dame-de-Grâce—Westmount,Bloc,TBD,N,0.046879037,24,Quebec,QC,Quebec,0.323744298,0.076332572,Liberal,TRUE
2021,24053,Notre-Dame-de-Grâce—Westmount,Conservative,TBD,N,0.114445261,24,Quebec,QC,Quebec,0.159805552,0.343364053,Liberal,TRUE
2021,24053,Notre-Dame-de-Grâce—Westmount,Green,TBD,N,0.107251446,24,Quebec,QC,Quebec,0.045145831,0.06546777,Liberal,TRUE
2021,24053,Notre-Dame-de-Grâce—Westmount,Liberal,Marc Garneau,Y,0.562846525,24,Quebec,QC,Quebec,0.342784113,0.331229308,Liberal,TRUE
2021,24053,Notre-Dame-de-Grâce—Westmount,NDP,TBD,N,0.154070865,24,Quebec,QC,Quebec,0.108398077,0.159800846,Liberal,TRUE
2021,24053,Notre-Dame-de-Grâce—Westmount,People's,TBD,N,0.011227917,24,Quebec,QC,Quebec,0.014693285,0.016184797,Liberal,TRUE
2021,24054,Outremont,Bloc,TBD,N,0.138480836,24,Quebec,QC,Quebec,0.323744298,0.076332572,Liberal,TRUE
2021,24054,Outremont,Conservative,Jasmine Louras,N,0.065296572,24,Quebec,QC,Quebec,0.159805552,0.343364053,Liberal,TRUE
2021,24054,Outremont,Green,TBD,N,0.121041079,24,Quebec,QC,Quebec,0.045145831,0.06546777,Liberal,TRUE
2021,24054,Outremont,Liberal,Rachel Bendayan,Y,0.461876161,24,Quebec,QC,Quebec,0.342784113,0.331229308,Liberal,TRUE
2021,24054,Outremont,NDP,Ãˆve Péclet,N,0.20066575,24,Quebec,QC,Quebec,0.108398077,0.159800846,Liberal,TRUE
2021,24054,Outremont,People's,TBD,N,0.008900789,24,Quebec,QC,Quebec,0.014693285,0.016184797,Liberal,TRUE
2021,24055,Papineau,Bloc,TBD,N,0.159981095,24,Quebec,QC,Quebec,0.323744298,0.076332572,Liberal,TRUE
2021,24055,Papineau,Conservative,Julio Rivera,N,0.042437132,24,Quebec,QC,Quebec,0.159805552,0.343364053,Liberal,TRUE
2021,24055,Papineau,Green,TBD,N,0.073669286,24,Quebec,QC,Quebec,0.045145831,0.06546777,Liberal,TRUE
2021,24055,Papineau,Liberal,Justin Trudeau,Y,0.511155747,24,Quebec,QC,Quebec,0.342784113,0.331229308,Liberal,TRUE
2021,24055,Papineau,NDP,TBD,N,0.19196156,24,Quebec,QC,Quebec,0.108398077,0.159800846,Liberal,TRUE
2021,24055,Papineau,People's,TBD,N,0.006340954,24,Quebec,QC,Quebec,0.014693285,0.016184797,Liberal,TRUE
2021,24056,Pierrefonds—Dollard,Bloc,TBD,N,0.080564619,24,Quebec,QC,Quebec,0.323744298,0.076332572,Open,TRUE
2021,24056,Pierrefonds—Dollard,Conservative,Terry Roberts,N,0.176614808,24,Quebec,QC,Quebec,0.159805552,0.343364053,Open,TRUE
2021,24056,Pierrefonds—Dollard,Green,TBD,N,0.051666637,24,Quebec,QC,Quebec,0.045145831,0.06546777,Open,TRUE
2021,24056,Pierrefonds—Dollard,Liberal,Sameer Zuberi,Y,0.564348939,24,Quebec,QC,Quebec,0.342784113,0.331229308,Open,TRUE
2021,24056,Pierrefonds—Dollard,NDP,TBD,N,0.102522039,24,Quebec,QC,Quebec,0.108398077,0.159800846,Open,TRUE
2021,24056,Pierrefonds—Dollard,People's,TBD,N,0.012817508,24,Quebec,QC,Quebec,0.014693285,0.016184797,Open,TRUE
2021,24057,Pontiac,Bloc,TBD,N,0.160541336,24,Quebec,QC,Quebec,0.323744298,0.076332572,Liberal,TRUE
2021,24057,Pontiac,Conservative,Michel Gauthier,N,0.168415606,24,Quebec,QC,Quebec,0.159805552,0.343364053,Liberal,TRUE
2021,24057,Pontiac,Green,Shaughn McArthur,N,0.060827526,24,Quebec,QC,Quebec,0.045145831,0.06546777,Liberal,TRUE
2021,24057,Pontiac,Liberal,Will Amos,Y,0.488576649,24,Quebec,QC,Quebec,0.342784113,0.331229308,Liberal,TRUE
2021,24057,Pontiac,NDP,TBD,N,0.105146571,24,Quebec,QC,Quebec,0.108398077,0.159800846,Liberal,TRUE
2021,24057,Pontiac,People's,TBD,N,0.012530923,24,Quebec,QC,Quebec,0.014693285,0.016184797,Liberal,TRUE
2021,24058,Portneuf—Jacques-Cartier,Bloc,Christian Hébert,N,0.242864211,24,Quebec,QC,Quebec,0.323744298,0.076332572,Conservative,TRUE
2021,24058,Portneuf—Jacques-Cartier,Conservative,JoÃ«l Godin,Y,0.434641432,24,Quebec,QC,Quebec,0.159805552,0.343364053,Conservative,TRUE
2021,24058,Portneuf—Jacques-Cartier,Green,TBD,N,0.035686675,24,Quebec,QC,Quebec,0.045145831,0.06546777,Conservative,TRUE
2021,24058,Portneuf—Jacques-Cartier,Liberal,TBD,N,0.199090825,24,Quebec,QC,Quebec,0.342784113,0.331229308,Conservative,TRUE
2021,24058,Portneuf—Jacques-Cartier,NDP,David-Roger Gagnon,N,0.058106813,24,Quebec,QC,Quebec,0.108398077,0.159800846,Conservative,TRUE
2021,24058,Portneuf—Jacques-Cartier,People's,TBD,N,0.029610044,24,Quebec,QC,Quebec,0.014693285,0.016184797,Conservative,TRUE
2021,24059,Québec,Bloc,Louis SansfaÃ§on,N,0.326986236,24,Quebec,QC,Quebec,0.323744298,0.076332572,Liberal,TRUE
2021,24059,Québec,Conservative,Bianca Boutin,N,0.149784125,24,Quebec,QC,Quebec,0.159805552,0.343364053,Liberal,TRUE
2021,24059,Québec,Green,TBD,N,0.054411602,24,Quebec,QC,Quebec,0.045145831,0.06546777,Liberal,TRUE
2021,24059,Québec,Liberal,Jean-Yves Duclos,Y,0.332982767,24,Quebec,QC,Quebec,0.342784113,0.331229308,Liberal,TRUE
2021,24059,Québec,NDP,Tommy Bureau,N,0.114764382,24,Quebec,QC,Quebec,0.108398077,0.159800846,Liberal,TRUE
2021,24059,Québec,People's,TBD,N,0.012435883,24,Quebec,QC,Quebec,0.014693285,0.016184797,Liberal,TRUE
2021,24060,Repentigny,Bloc,Monique Pauzé,Y,0.532220117,24,Quebec,QC,Quebec,0.323744298,0.076332572,Bloc,TRUE
2021,24060,Repentigny,Conservative,TBD,N,0.074523344,24,Quebec,QC,Quebec,0.159805552,0.343364053,Bloc,TRUE
2021,24060,Repentigny,Green,TBD,N,0.034970056,24,Quebec,QC,Quebec,0.045145831,0.06546777,Bloc,TRUE
2021,24060,Repentigny,Liberal,TBD,N,0.276689685,24,Quebec,QC,Quebec,0.342784113,0.331229308,Bloc,TRUE
2021,24060,Repentigny,NDP,TBD,N,0.068290149,24,Quebec,QC,Quebec,0.108398077,0.159800846,Bloc,TRUE
2021,24060,Repentigny,People's,TBD,N,0.008005378,24,Quebec,QC,Quebec,0.014693285,0.016184797,Bloc,TRUE
2021,24061,Richmond—Arthabaska,Bloc,Diego Scalzo,N,0.282052594,24,Quebec,QC,Quebec,0.323744298,0.076332572,Conservative,TRUE
2021,24061,Richmond—Arthabaska,Conservative,Alain Rayes,Y,0.452829223,24,Quebec,QC,Quebec,0.159805552,0.343364053,Conservative,TRUE
2021,24061,Richmond—Arthabaska,Green,TBD,N,0.053429517,24,Quebec,QC,Quebec,0.045145831,0.06546777,Conservative,TRUE
2021,24061,Richmond—Arthabaska,Liberal,TBD,N,0.151232989,24,Quebec,QC,Quebec,0.342784113,0.331229308,Conservative,TRUE
2021,24061,Richmond—Arthabaska,NDP,TBD,N,0.048842048,24,Quebec,QC,Quebec,0.108398077,0.159800846,Conservative,TRUE
2021,24061,Richmond—Arthabaska,People's,TBD,N,0.011613629,24,Quebec,QC,Quebec,0.014693285,0.016184797,Conservative,TRUE
2021,24062,Rivière-des-Mille-Îles,Bloc,Luc Desilets,Y,0.406108208,24,Quebec,QC,Quebec,0.323744298,0.076332572,Liberal,TRUE
2021,24062,Rivière-des-Mille-Îles,Conservative,Marc Duffy-Vincelette,N,0.080503231,24,Quebec,QC,Quebec,0.159805552,0.343364053,Liberal,TRUE
2021,24062,Rivière-des-Mille-Îles,Green,TBD,N,0.051818369,24,Quebec,QC,Quebec,0.045145831,0.06546777,Liberal,TRUE
2021,24062,Rivière-des-Mille-Îles,Liberal,Linda Lapointe,N,0.361078647,24,Quebec,QC,Quebec,0.342784113,0.331229308,Liberal,TRUE
2021,24062,Rivière-des-Mille-Îles,NDP,Joseph Hakizimana,N,0.085968651,24,Quebec,QC,Quebec,0.108398077,0.159800846,Liberal,TRUE
2021,24062,Rivière-des-Mille-Îles,People's,TBD,N,0.014522893,24,Quebec,QC,Quebec,0.014693285,0.016184797,Liberal,TRUE
2021,24063,Rivière-du-Nord,Bloc,Rhéal Fortin,Y,0.520473869,24,Quebec,QC,Quebec,0.323744298,0.076332572,Bloc,TRUE
2021,24063,Rivière-du-Nord,Conservative,Patricia Morrissette,N,0.118467247,24,Quebec,QC,Quebec,0.159805552,0.343364053,Bloc,TRUE
2021,24063,Rivière-du-Nord,Green,TBD,N,0.055656312,24,Quebec,QC,Quebec,0.045145831,0.06546777,Bloc,TRUE
2021,24063,Rivière-du-Nord,Liberal,TBD,N,0.222991298,24,Quebec,QC,Quebec,0.342784113,0.331229308,Bloc,TRUE
2021,24063,Rivière-du-Nord,NDP,TBD,N,0.069782533,24,Quebec,QC,Quebec,0.108398077,0.159800846,Bloc,TRUE
2021,24063,Rivière-du-Nord,People's,TBD,N,0.006771934,24,Quebec,QC,Quebec,0.014693285,0.016184797,Bloc,TRUE
2021,24064,Rosemont—La Petite-Patrie,Bloc,TBD,N,0.237617513,24,Quebec,QC,Quebec,0.323744298,0.076332572,NDP,TRUE
2021,24064,Rosemont—La Petite-Patrie,Conservative,TBD,N,0.023336545,24,Quebec,QC,Quebec,0.159805552,0.343364053,NDP,TRUE
2021,24064,Rosemont—La Petite-Patrie,Green,TBD,N,0.058781517,24,Quebec,QC,Quebec,0.045145831,0.06546777,NDP,TRUE
2021,24064,Rosemont—La Petite-Patrie,Liberal,TBD,N,0.242102116,24,Quebec,QC,Quebec,0.342784113,0.331229308,NDP,TRUE
2021,24064,Rosemont—La Petite-Patrie,NDP,Alexandre Boulerice,Y,0.424791549,24,Quebec,QC,Quebec,0.108398077,0.159800846,NDP,TRUE
2021,24064,Rosemont—La Petite-Patrie,People's,TBD,N,0.004866625,24,Quebec,QC,Quebec,0.014693285,0.016184797,NDP,TRUE
2021,24065,Marc-Aurèle-Fortin,Bloc,TBD,N,0.32371858,24,Quebec,QC,Quebec,0.323744298,0.076332572,Liberal,TRUE
2021,24065,Marc-Aurèle-Fortin,Conservative,TBD,N,0.09715678,24,Quebec,QC,Quebec,0.159805552,0.343364053,Liberal,TRUE
2021,24065,Marc-Aurèle-Fortin,Green,TBD,N,0.037820019,24,Quebec,QC,Quebec,0.045145831,0.06546777,Liberal,TRUE
2021,24065,Marc-Aurèle-Fortin,Liberal,Yves Robillard,Y,0.445473601,24,Quebec,QC,Quebec,0.342784113,0.331229308,Liberal,TRUE
2021,24065,Marc-Aurèle-Fortin,NDP,Ali Faour,N,0.08493828,24,Quebec,QC,Quebec,0.108398077,0.159800846,Liberal,TRUE
2021,24065,Marc-Aurèle-Fortin,People's,TBD,N,0.008330795,24,Quebec,QC,Quebec,0.014693285,0.016184797,Liberal,TRUE
2021,24066,Saint-Hyacinthe—Bagot,Bloc,Simon-Pierre Savard-Tremblay,Y,0.413903495,24,Quebec,QC,Quebec,0.323744298,0.076332572,NDP,TRUE
2021,24066,Saint-Hyacinthe—Bagot,Conservative,André Lepage,N,0.144185714,24,Quebec,QC,Quebec,0.159805552,0.343364053,NDP,TRUE
2021,24066,Saint-Hyacinthe—Bagot,Green,TBD,N,0.03632364,24,Quebec,QC,Quebec,0.045145831,0.06546777,NDP,TRUE
2021,24066,Saint-Hyacinthe—Bagot,Liberal,TBD,N,0.212880495,24,Quebec,QC,Quebec,0.342784113,0.331229308,NDP,TRUE
2021,24066,Saint-Hyacinthe—Bagot,NDP,Brigitte Sansoucy,N,0.184157814,24,Quebec,QC,Quebec,0.108398077,0.159800846,NDP,TRUE
2021,24066,Saint-Hyacinthe—Bagot,People's,TBD,N,0.008548843,24,Quebec,QC,Quebec,0.014693285,0.016184797,NDP,TRUE
2021,24067,Saint-Jean,Bloc,Christine Normandin,Y,0.448484848,24,Quebec,QC,Quebec,0.323744298,0.076332572,Liberal,TRUE
2021,24067,Saint-Jean,Conservative,TBD,N,0.106860606,24,Quebec,QC,Quebec,0.159805552,0.343364053,Liberal,TRUE
2021,24067,Saint-Jean,Green,TBD,N,0.050537374,24,Quebec,QC,Quebec,0.045145831,0.06546777,Liberal,TRUE
2021,24067,Saint-Jean,Liberal,TBD,N,0.305551515,24,Quebec,QC,Quebec,0.342784113,0.331229308,Liberal,TRUE
2021,24067,Saint-Jean,NDP,Jeremy Fournier,N,0.077478788,24,Quebec,QC,Quebec,0.108398077,0.159800846,Liberal,TRUE
2021,24067,Saint-Jean,People's,TBD,N,0.006416162,24,Quebec,QC,Quebec,0.014693285,0.016184797,Liberal,TRUE
2021,24068,Saint-Laurent,Bloc,TBD,N,0.070864573,24,Quebec,QC,Quebec,0.323744298,0.076332572,Liberal,TRUE
2021,24068,Saint-Laurent,Conservative,TBD,N,0.174483772,24,Quebec,QC,Quebec,0.159805552,0.343364053,Liberal,TRUE
2021,24068,Saint-Laurent,Green,TBD,N,0.053553192,24,Quebec,QC,Quebec,0.045145831,0.06546777,Liberal,TRUE
2021,24068,Saint-Laurent,Liberal,Emmanuella Lambropoulos,Y,0.586021371,24,Quebec,QC,Quebec,0.342784113,0.331229308,Liberal,TRUE
2021,24068,Saint-Laurent,NDP,Nathan Devereaux,N,0.101252896,24,Quebec,QC,Quebec,0.108398077,0.159800846,Liberal,TRUE
2021,24068,Saint-Laurent,People's,TBD,N,0.012055695,24,Quebec,QC,Quebec,0.014693285,0.016184797,Liberal,TRUE
2021,24069,Saint-Léonard—Saint-Michel,Bloc,TBD,N,0.095765286,24,Quebec,QC,Quebec,0.323744298,0.076332572,Open,TRUE
2021,24069,Saint-Léonard—Saint-Michel,Conservative,TBD,N,0.119359951,24,Quebec,QC,Quebec,0.159805552,0.343364053,Open,TRUE
2021,24069,Saint-Léonard—Saint-Michel,Green,TBD,N,0.026037769,24,Quebec,QC,Quebec,0.045145831,0.06546777,Open,TRUE
2021,24069,Saint-Léonard—Saint-Michel,Liberal,Patricia Lattanzio,Y,0.613329225,24,Quebec,QC,Quebec,0.342784113,0.331229308,Open,TRUE
2021,24069,Saint-Léonard—Saint-Michel,NDP,Alicia Di Tullio,N,0.065237487,24,Quebec,QC,Quebec,0.108398077,0.159800846,Open,TRUE
2021,24069,Saint-Léonard—Saint-Michel,People's,TBD,N,0.011026984,24,Quebec,QC,Quebec,0.014693285,0.016184797,Open,TRUE
2021,24070,Saint-Maurice—Champlain,Bloc,Jacynthe Bruneau,N,0.341527716,24,Quebec,QC,Quebec,0.323744298,0.076332572,Liberal,TRUE
2021,24070,Saint-Maurice—Champlain,Conservative,TBD,N,0.163351251,24,Quebec,QC,Quebec,0.159805552,0.343364053,Liberal,TRUE
2021,24070,Saint-Maurice—Champlain,Green,Marie-Claude Gaudet,N,0.030968603,24,Quebec,QC,Quebec,0.045145831,0.06546777,Liberal,TRUE
2021,24070,Saint-Maurice—Champlain,Liberal,FranÃ§ois-Philippe Champagne,Y,0.395521622,24,Quebec,QC,Quebec,0.342784113,0.331229308,Liberal,TRUE
2021,24070,Saint-Maurice—Champlain,NDP,TBD,N,0.052573013,24,Quebec,QC,Quebec,0.108398077,0.159800846,Liberal,TRUE
2021,24070,Saint-Maurice—Champlain,People's,TBD,N,0.016057794,24,Quebec,QC,Quebec,0.014693285,0.016184797,Liberal,TRUE
2021,24071,Salaberry—Suroît,Bloc,Claude DeBellefeuille,Y,0.476527352,24,Quebec,QC,Quebec,0.323744298,0.076332572,Open,TRUE
2021,24071,Salaberry—Suroît,Conservative,TBD,N,0.097229067,24,Quebec,QC,Quebec,0.159805552,0.343364053,Open,TRUE
2021,24071,Salaberry—Suroît,Green,TBD,N,0.031747293,24,Quebec,QC,Quebec,0.045145831,0.06546777,Open,TRUE
2021,24071,Salaberry—Suroît,Liberal,Linda Strong Gallant,N,0.296996964,24,Quebec,QC,Quebec,0.342784113,0.331229308,Open,TRUE
2021,24071,Salaberry—Suroît,NDP,TBD,N,0.079869005,24,Quebec,QC,Quebec,0.108398077,0.159800846,Open,TRUE
2021,24071,Salaberry—Suroît,People's,TBD,N,0.012193377,24,Quebec,QC,Quebec,0.014693285,0.016184797,Open,TRUE
2021,24072,Shefford,Bloc,Andréanne Larouche,Y,0.385845386,24,Quebec,QC,Quebec,0.323744298,0.076332572,Liberal,TRUE
2021,24072,Shefford,Conservative,Michel Gaudreau,N,0.123044342,24,Quebec,QC,Quebec,0.159805552,0.343364053,Liberal,TRUE
2021,24072,Shefford,Green,TBD,N,0.046197035,24,Quebec,QC,Quebec,0.045145831,0.06546777,Liberal,TRUE
2021,24072,Shefford,Liberal,TBD,N,0.371103049,24,Quebec,QC,Quebec,0.342784113,0.331229308,Liberal,TRUE
2021,24072,Shefford,NDP,TBD,N,0.060824455,24,Quebec,QC,Quebec,0.108398077,0.159800846,Liberal,TRUE
2021,24072,Shefford,People's,TBD,N,0.008159178,24,Quebec,QC,Quebec,0.014693285,0.016184797,Liberal,TRUE
2021,24073,Sherbrooke,Bloc,TBD,N,0.259016174,24,Quebec,QC,Quebec,0.323744298,0.076332572,NDP,TRUE
2021,24073,Sherbrooke,Conservative,Michel Plourde,N,0.106519774,24,Quebec,QC,Quebec,0.159805552,0.343364053,NDP,TRUE
2021,24073,Sherbrooke,Green,TBD,N,0.045474333,24,Quebec,QC,Quebec,0.045145831,0.06546777,NDP,TRUE
2021,24073,Sherbrooke,Liberal,Élisabeth Brière,Y,0.29283729,24,Quebec,QC,Quebec,0.342784113,0.331229308,NDP,TRUE
2021,24073,Sherbrooke,NDP,TBD,N,0.282640726,24,Quebec,QC,Quebec,0.108398077,0.159800846,NDP,TRUE
2021,24073,Sherbrooke,People's,TBD,N,0,24,Quebec,QC,Quebec,0.014693285,0.016184797,NDP,TRUE
2021,24074,Vaudreuil—Soulanges,Bloc,TBD,N,0.243608934,24,Quebec,QC,Quebec,0.323744298,0.076332572,Liberal,TRUE
2021,24074,Vaudreuil—Soulanges,Conservative,TBD,N,0.11452555,24,Quebec,QC,Quebec,0.159805552,0.343364053,Liberal,TRUE
2021,24074,Vaudreuil—Soulanges,Green,TBD,N,0.049969182,24,Quebec,QC,Quebec,0.045145831,0.06546777,Liberal,TRUE
2021,24074,Vaudreuil—Soulanges,Liberal,Peter Schiefke,Y,0.473335094,24,Quebec,QC,Quebec,0.342784113,0.331229308,Liberal,TRUE
2021,24074,Vaudreuil—Soulanges,NDP,Amanda Macdonald,N,0.108127146,24,Quebec,QC,Quebec,0.108398077,0.159800846,Liberal,TRUE
2021,24074,Vaudreuil—Soulanges,People's,TBD,N,0.010434094,24,Quebec,QC,Quebec,0.014693285,0.016184797,Liberal,TRUE
2021,24075,Terrebonne,Bloc,Michel Boudrias,Y,0.505893862,24,Quebec,QC,Quebec,0.323744298,0.076332572,Bloc,TRUE
2021,24075,Terrebonne,Conservative,TBD,N,0.075650118,24,Quebec,QC,Quebec,0.159805552,0.343364053,Bloc,TRUE
2021,24075,Terrebonne,Green,TBD,N,0.037123991,24,Quebec,QC,Quebec,0.045145831,0.06546777,Bloc,TRUE
2021,24075,Terrebonne,Liberal,TBD,N,0.292557267,24,Quebec,QC,Quebec,0.342784113,0.331229308,Bloc,TRUE
2021,24075,Terrebonne,NDP,TBD,N,0.075438167,24,Quebec,QC,Quebec,0.108398077,0.159800846,Bloc,TRUE
2021,24075,Terrebonne,People's,TBD,N,0.006505258,24,Quebec,QC,Quebec,0.014693285,0.016184797,Bloc,TRUE
2021,24076,Trois-Rivières,Bloc,René Villemure,N,0.284779808,24,Quebec,QC,Quebec,0.323744298,0.076332572,NDP,TRUE
2021,24076,Trois-Rivières,Conservative,Yves Lévesque,N,0.251742707,24,Quebec,QC,Quebec,0.159805552,0.343364053,NDP,TRUE
2021,24076,Trois-Rivières,Green,TBD,N,0.024645677,24,Quebec,QC,Quebec,0.045145831,0.06546777,NDP,TRUE
2021,24076,Trois-Rivières,Liberal,Martin Francoeur,N,0.260563613,24,Quebec,QC,Quebec,0.342784113,0.331229308,NDP,TRUE
2021,24076,Trois-Rivières,NDP,Adis Simidzija,N,0.166672173,24,Quebec,QC,Quebec,0.108398077,0.159800846,NDP,TRUE
2021,24076,Trois-Rivières,People's,TBD,N,0.009332981,24,Quebec,QC,Quebec,0.014693285,0.016184797,NDP,TRUE
2021,24077,Ville-Marie—Le Sud-Ouest—Île-des-Soeurs,Bloc,TBD,N,0.13135448,24,Quebec,QC,Quebec,0.323744298,0.076332572,Liberal,TRUE
2021,24077,Ville-Marie—Le Sud-Ouest—Île-des-Soeurs,Conservative,Michael Forian,N,0.087753703,24,Quebec,QC,Quebec,0.159805552,0.343364053,Liberal,TRUE
2021,24077,Ville-Marie—Le Sud-Ouest—Île-des-Soeurs,Green,TBD,N,0.070789383,24,Quebec,QC,Quebec,0.045145831,0.06546777,Liberal,TRUE
2021,24077,Ville-Marie—Le Sud-Ouest—Île-des-Soeurs,Liberal,Marc Miller,Y,0.534766384,24,Quebec,QC,Quebec,0.342784113,0.331229308,Liberal,TRUE
2021,24077,Ville-Marie—Le Sud-Ouest—Île-des-Soeurs,NDP,TBD,N,0.157533986,24,Quebec,QC,Quebec,0.108398077,0.159800846,Liberal,TRUE
2021,24077,Ville-Marie—Le Sud-Ouest—Île-des-Soeurs,People's,TBD,N,0.009900613,24,Quebec,QC,Quebec,0.014693285,0.016184797,Liberal,TRUE
2021,24078,Vimy,Bloc,TBD,N,0.278302991,24,Quebec,QC,Quebec,0.323744298,0.076332572,Open,TRUE
2021,24078,Vimy,Conservative,TBD,N,0.107161508,24,Quebec,QC,Quebec,0.159805552,0.343364053,Open,TRUE
2021,24078,Vimy,Green,TBD,N,0.038265536,24,Quebec,QC,Quebec,0.045145831,0.06546777,Open,TRUE
2021,24078,Vimy,Liberal,Annie Koutrakis,Y,0.477013668,24,Quebec,QC,Quebec,0.342784113,0.331229308,Open,TRUE
2021,24078,Vimy,NDP,TBD,N,0.086056939,24,Quebec,QC,Quebec,0.108398077,0.159800846,Open,TRUE
